*-----------------------------2022.09.30 15:07:03 Client Simulation Results -----------------------------*
Request403 (cost=430515.6723677458) create at time:6.469764471054077 by thread2328
Request404 (cost=299411.9717750675) create at time:6.485112190246582 by thread2328
Request405 (cost=579659.1635695542) create at time:6.501108646392822 by thread2328
Request406 (cost=984080.4697862942) create at time:6.517109394073486 by thread2328
Request407 (cost=870251.4001314052) create at time:6.533097743988037 by thread2328
Request408 (cost=748712.9837119106) create at time:6.549107313156128 by thread2328
Request409 (cost=20699.014024368487) create at time:6.56511116027832 by thread2328
Request410 (cost=701592.5725847832) create at time:6.581115007400513 by thread2328
Request411 (cost=296575.0731146829) create at time:6.597113370895386 by thread2328
Request412 (cost=169781.35050511314) create at time:6.613115310668945 by thread2328
Request413 (cost=679648.0803986473) create at time:6.629118204116821 by thread2328
Request414 (cost=178953.89910907613) create at time:6.6451287269592285 by thread2328
Request415 (cost=859865.1655863093) create at time:6.6611328125 by thread2328
Request416 (cost=203427.1885577652) create at time:6.676136255264282 by thread2328
Request417 (cost=867914.9716886783) create at time:6.6911396980285645 by thread2328
Request418 (cost=887960.1172710061) create at time:6.7071428298950195 by thread2328
Request419 (cost=74961.9573806324) create at time:6.723148584365845 by thread2328
Request420 (cost=357804.5749720618) create at time:6.7391440868377686 by thread2328
Request421 (cost=1029849.4527796267) create at time:6.7551469802856445 by thread2328
Request422 (cost=1301.7227920921287) create at time:6.771169424057007 by thread2328
Request423 (cost=79119.93879969162) create at time:6.78717303276062 by thread2328
Request424 (cost=433620.45254235715) create at time:6.803176164627075 by thread2328
Request425 (cost=369761.8086564754) create at time:6.819172382354736 by thread2328
Request426 (cost=301033.84485281433) create at time:6.8351731300354 by thread2328
Request427 (cost=558226.4545150897) create at time:6.851168632507324 by thread2328
Request428 (cost=813331.6555328327) create at time:6.867172718048096 by thread2328
Request429 (cost=238826.81655605882) create at time:6.8831751346588135 by thread2328
Request430 (cost=852552.1412734906) create at time:6.899179697036743 by thread2328
Request431 (cost=102083.91937527899) create at time:6.914196014404297 by thread2328
Request432 (cost=357788.5281010843) create at time:6.929187774658203 by thread2328
Request433 (cost=102169.75433301285) create at time:6.944187879562378 by thread2328
Request434 (cost=920134.9516846951) create at time:6.960193395614624 by thread2328
Request435 (cost=82648.84311135451) create at time:6.975195407867432 by thread2328
Request436 (cost=384008.8671517067) create at time:6.991199016571045 by thread2328
Request437 (cost=819969.0426292112) create at time:7.007216930389404 by thread2328
Request438 (cost=146395.04892888223) create at time:7.023226261138916 by thread2328
Request439 (cost=264441.04459711025) create at time:7.039266586303711 by thread2328
Request440 (cost=75416.33735286887) create at time:7.05526328086853 by thread2328
Request441 (cost=374081.6210297169) create at time:7.0712854862213135 by thread2328
Request442 (cost=771622.9860420418) create at time:7.087289333343506 by thread2328
Request443 (cost=1006175.1431198891) create at time:7.103281021118164 by thread2328
Request444 (cost=763968.4580276178) create at time:7.119284629821777 by thread2328
Request445 (cost=135110.17184179614) create at time:7.135288238525391 by thread2328
Request446 (cost=73802.20536269213) create at time:7.151286602020264 by thread2328
Request447 (cost=123053.3882235639) create at time:7.1672961711883545 by thread2328
Request448 (cost=634229.8705617712) create at time:7.183299541473389 by thread2328
Request449 (cost=457593.36999669974) create at time:7.199302434921265 by thread2328
Request450 (cost=33039.896837656386) create at time:7.215306758880615 by thread2328
Request451 (cost=48189.31344571116) create at time:7.231301307678223 by thread2328
Request452 (cost=327375.96868163685) create at time:7.247316598892212 by thread2328
Request453 (cost=791021.3349363068) create at time:7.263310432434082 by thread2328
Request454 (cost=902995.2245957622) create at time:7.279320478439331 by thread2328
Request455 (cost=694011.0538815956) create at time:7.295316219329834 by thread2328
Request456 (cost=1043864.175536694) create at time:7.311328411102295 by thread2328
Request457 (cost=18649.910890707863) create at time:7.3273327350616455 by thread2328
Request458 (cost=639819.1494395637) create at time:7.342327833175659 by thread2328
Request459 (cost=84403.09022852092) create at time:7.357331037521362 by thread2328
Request460 (cost=988066.3432690988) create at time:7.373348236083984 by thread2328
Request461 (cost=215218.50775774883) create at time:7.38933801651001 by thread2328
Request462 (cost=1002482.4625140871) create at time:7.405343294143677 by thread2328
Request463 (cost=730798.0391476643) create at time:7.4213643074035645 by thread2328
Request464 (cost=896217.0225652732) create at time:7.437368154525757 by thread2328
Request465 (cost=506626.7845912728) create at time:7.453372240066528 by thread2328
Request466 (cost=823163.041111677) create at time:7.469363212585449 by thread2328
Request467 (cost=494194.9923970249) create at time:7.485379934310913 by thread2328
Request468 (cost=892157.8099548161) create at time:7.501377820968628 by thread2328
Request469 (cost=935753.3201071173) create at time:7.517394542694092 by thread2328
Request470 (cost=402682.7578180244) create at time:7.533382892608643 by thread2328
Request471 (cost=327142.61499108444) create at time:7.54840087890625 by thread2328
Request472 (cost=445641.1308012372) create at time:7.564389944076538 by thread2328
Request473 (cost=188413.7145117328) create at time:7.579407453536987 by thread2328
Request474 (cost=852977.5974697797) create at time:7.595397472381592 by thread2328
Request475 (cost=99979.45543017949) create at time:7.611420154571533 by thread2328
Request476 (cost=499877.857949267) create at time:7.627405166625977 by thread2328
Request477 (cost=934311.2926092398) create at time:7.643415451049805 by thread2328
Request478 (cost=548759.0402852554) create at time:7.659419536590576 by thread2328
Request479 (cost=515469.38815020723) create at time:7.675414562225342 by thread2328
Request480 (cost=1008297.9791685486) create at time:7.69143271446228 by thread2328
Request481 (cost=783215.4685799335) create at time:7.7074363231658936 by thread2328
Request482 (cost=957927.2265212431) create at time:7.723427772521973 by thread2328
Request483 (cost=244969.18418248463) create at time:7.7394490242004395 by thread2328
Request484 (cost=674459.475281243) create at time:7.755440711975098 by thread2328
Request485 (cost=485882.3185562956) create at time:7.771456003189087 by thread2328
Request486 (cost=168787.41127070144) create at time:7.787448167800903 by thread2328
Request487 (cost=40791.49794789229) create at time:7.8034515380859375 by thread2328
Request488 (cost=975056.1857038261) create at time:7.819447040557861 by thread2328
Request489 (cost=473535.843066931) create at time:7.835464239120483 by thread2328
Request490 (cost=210308.2743253184) create at time:7.851461410522461 by thread2328
Request491 (cost=638106.5136413713) create at time:7.867464542388916 by thread2328
Request492 (cost=709833.3828194507) create at time:7.8834757804870605 by thread2328
Request493 (cost=702659.5964126153) create at time:7.899470567703247 by thread2328
Request494 (cost=795647.1323464203) create at time:7.915475606918335 by thread2328
Request495 (cost=811191.8927633057) create at time:7.931477785110474 by thread2328
Request496 (cost=315640.7477414822) create at time:7.947481870651245 by thread2328
Request497 (cost=151362.88615097327) create at time:7.96448826789856 by thread2328
Request498 (cost=760599.7014964574) create at time:7.979492664337158 by thread2328
Request499 (cost=566040.8704150092) create at time:7.995507001876831 by thread2328
Request500 (cost=464189.1387815459) create at time:8.011496782302856 by thread2328
Request501 (cost=475745.97366217675) create at time:8.02750277519226 by thread2328
Request502 (cost=634484.2484913315) create at time:8.043503284454346 by thread2328
Request503 (cost=943801.8485513303) create at time:8.058508157730103 by thread2328
Request504 (cost=403136.73270245525) create at time:8.073529720306396 by thread2328
Request505 (cost=773915.4342624319) create at time:8.08953332901001 by thread2328
Request506 (cost=306072.1699616809) create at time:8.105536937713623 by thread2328
Request507 (cost=369909.4683009123) create at time:8.121541023254395 by thread2328
Request508 (cost=600346.7091882234) create at time:8.13753890991211 by thread2328
Request509 (cost=314865.5853308359) create at time:8.153535842895508 by thread2328
Request510 (cost=551708.7258492631) create at time:8.169540882110596 by thread2328
Request511 (cost=110488.25268369028) create at time:8.185544490814209 by thread2328
Request512 (cost=213415.0418905022) create at time:8.201539754867554 by thread2328
Request513 (cost=816936.1197896446) create at time:8.217557668685913 by thread2328
Request514 (cost=571516.2119578342) create at time:8.233553886413574 by thread2328
Request515 (cost=960961.881389432) create at time:8.249071598052979 by thread2328
Request516 (cost=259790.015106634) create at time:8.265076398849487 by thread2328
Request517 (cost=935557.0626343815) create at time:8.281085729598999 by thread2328
Request518 (cost=1031082.3826518002) create at time:8.297089338302612 by thread2328
Request519 (cost=897621.8611275372) create at time:8.313077926635742 by thread2328
Request520 (cost=58272.92120772903) create at time:8.329096794128418 by thread2328
Request521 (cost=795016.2970573943) create at time:8.34508490562439 by thread2328
Request522 (cost=82411.36584677594) create at time:8.360109806060791 by thread2328
Request523 (cost=523850.8025266669) create at time:8.375101804733276 by thread2328
Request524 (cost=552469.6896630032) create at time:8.390115737915039 by thread2328
Request525 (cost=895813.6136226782) create at time:8.406118869781494 by thread2328
Request526 (cost=616422.1259531585) create at time:8.421122074127197 by thread2328
Request527 (cost=59893.176124157384) create at time:8.436120510101318 by thread2328
Request528 (cost=852473.1213122706) create at time:8.45112919807434 by thread2328
Request529 (cost=701523.2547965636) create at time:8.467127323150635 by thread2328
Request530 (cost=820383.2582001557) create at time:8.483136415481567 by thread2328
Request531 (cost=831621.7614632784) create at time:8.499128341674805 by thread2328
Request532 (cost=775188.0955000786) create at time:8.515138387680054 by thread2328
Request533 (cost=744044.0514156991) create at time:8.531141996383667 by thread2328
Request534 (cost=48299.901747427415) create at time:8.547138929367065 by thread2328
Request535 (cost=238086.2021483516) create at time:8.563143014907837 by thread2328
Request536 (cost=924935.070632125) create at time:8.579147100448608 by thread2328
Request537 (cost=491452.0740569527) create at time:8.59416127204895 by thread2328
Request538 (cost=274611.83566872997) create at time:8.609148263931274 by thread2328
Request539 (cost=346415.43958619284) create at time:8.624232530593872 by thread2328
Request540 (cost=743937.568811686) create at time:8.640235900878906 by thread2328
Request541 (cost=748178.8898547203) create at time:8.655247211456299 by thread2328
Request542 (cost=847237.0467796344) create at time:8.671257734298706 by thread2328
Request543 (cost=813236.4475514527) create at time:8.686885356903076 by thread2328
Request544 (cost=702709.8869347384) create at time:8.702860832214355 by thread2328
Request545 (cost=482107.38098267035) create at time:8.718925476074219 by thread2328
Request546 (cost=880942.3229308232) create at time:8.734910249710083 by thread2328
Request547 (cost=354304.352505162) create at time:8.750932455062866 by thread2328
Request548 (cost=415314.6284988973) create at time:8.766918659210205 by thread2328
Request549 (cost=458485.8848375643) create at time:8.782930850982666 by thread2328
Request550 (cost=236915.31490352796) create at time:8.79849648475647 by thread2328
Request551 (cost=118391.10699554265) create at time:8.81449270248413 by thread2328
Request552 (cost=415818.3619677416) create at time:8.830495834350586 by thread2328
Request553 (cost=131942.05212373345) create at time:8.845499277114868 by thread2328
Request554 (cost=744941.4680349987) create at time:8.86050271987915 by thread2328
Request555 (cost=597806.2429621648) create at time:8.87650465965271 by thread2328
Request556 (cost=745008.7767661936) create at time:8.89251160621643 by thread2328
Request557 (cost=67097.66704720969) create at time:8.908529281616211 by thread2328
Request558 (cost=487122.9358553792) create at time:8.924478769302368 by thread2328
Request559 (cost=51542.881796783884) create at time:8.940486907958984 by thread2328
Request560 (cost=274585.76716589066) create at time:8.956484317779541 by thread2328
Request561 (cost=734638.1264513803) create at time:8.972502946853638 by thread2328
Request562 (cost=980663.3237007331) create at time:8.988491773605347 by thread2328
Request563 (cost=462615.8244280621) create at time:9.004495859146118 by thread2328
Request564 (cost=810859.9089007934) create at time:9.02049970626831 by thread2328
Request565 (cost=49935.83241327165) create at time:9.035998106002808 by thread2328
Request566 (cost=90445.60092781461) create at time:9.051993131637573 by thread2328
Request567 (cost=309909.6712858201) create at time:9.067997932434082 by thread2328
Request568 (cost=166564.28348226973) create at time:9.08400821685791 by thread2328
Request569 (cost=895076.1876035437) create at time:9.100014209747314 by thread2328
Request570 (cost=838457.6293675827) create at time:9.116016864776611 by thread2328
Request571 (cost=874262.3798028633) create at time:9.132012605667114 by thread2328
Request572 (cost=248848.09852042375) create at time:9.148016929626465 by thread2328
Request573 (cost=1012896.1561101525) create at time:9.16401982307434 by thread2328
Request574 (cost=710094.1821293952) create at time:9.180023908615112 by thread2328
Request575 (cost=653908.9832874304) create at time:9.196027278900146 by thread2328
Request576 (cost=460130.90941278206) create at time:9.211031675338745 by thread2328
Request577 (cost=1043398.9290606793) create at time:9.22604751586914 by thread2328
Request578 (cost=759328.8228472158) create at time:9.242044687271118 by thread2328
Request579 (cost=1031050.9556973097) create at time:9.258054971694946 by thread2328
Request580 (cost=7479.467932936386) create at time:9.274052619934082 by thread2328
Request581 (cost=493756.91550360085) create at time:9.290046453475952 by thread2328
Request582 (cost=605471.8501959799) create at time:9.305070400238037 by thread2328
Request583 (cost=718403.1306320019) create at time:9.320245504379272 by thread2328
Request584 (cost=611813.4037356658) create at time:9.33625054359436 by thread2328
Request585 (cost=555295.6780958816) create at time:9.352253913879395 by thread2328
Request586 (cost=481365.2298414939) create at time:9.367380857467651 by thread2328
Request587 (cost=162637.03102185566) create at time:9.382380723953247 by thread2328
Request588 (cost=1034633.132357329) create at time:9.397380113601685 by thread2328
Request589 (cost=951785.5024724529) create at time:9.413384675979614 by thread2328
Request590 (cost=468329.92954410054) create at time:9.429084777832031 by thread2328
Request591 (cost=762558.230007506) create at time:9.444077491760254 by thread2328
Request592 (cost=535805.7072264581) create at time:9.458741903305054 by thread2328
Request593 (cost=926314.5845502362) create at time:9.474153518676758 by thread2328
Request594 (cost=987810.6539880246) create at time:9.490156650543213 by thread2328
Request595 (cost=556647.4959596696) create at time:9.506160259246826 by thread2328
Request596 (cost=947773.7162561929) create at time:9.522156953811646 by thread2328
Request597 (cost=976211.750828035) create at time:9.538154363632202 by thread2328
Request598 (cost=1010510.3169044519) create at time:9.554170846939087 by thread2328
Request599 (cost=753419.2127727757) create at time:9.570167779922485 by thread2328
Request600 (cost=864233.6161027724) create at time:9.586178064346313 by thread2328
Request601 (cost=966842.6086634578) create at time:9.601389646530151 by thread2328
Request602 (cost=645328.896751014) create at time:9.616374015808105 by thread2328
Request603 (cost=306461.76036776206) create at time:9.631396532058716 by thread2328
Request604 (cost=226697.04268134874) create at time:9.64739441871643 by thread2328
Request605 (cost=450590.5313524479) create at time:9.662391424179077 by thread2328
Request606 (cost=117760.44380352751) create at time:9.67739486694336 by thread2328
Request607 (cost=31122.8526150682) create at time:9.693393230438232 by thread2328
Request608 (cost=504673.3871767664) create at time:9.70841360092163 by thread2328
Request609 (cost=287627.5522908843) create at time:9.724408149719238 by thread2328
Request610 (cost=34900.28670404991) create at time:9.740401268005371 by thread2328
Request611 (cost=501135.96337434265) create at time:9.756410837173462 by thread2328
Request612 (cost=181241.6812518536) create at time:9.772422790527344 by thread2328
Request613 (cost=995187.8243039119) create at time:9.78841233253479 by thread2328
Request614 (cost=56402.58396687207) create at time:9.804423332214355 by thread2328
Request615 (cost=778068.7360581204) create at time:9.820420742034912 by thread2328
Request616 (cost=462562.00759354816) create at time:9.836424112319946 by thread2328
Request617 (cost=225476.06808114937) create at time:9.852426767349243 by thread2328
Request618 (cost=531041.5921639532) create at time:9.868430614471436 by thread2328
Request619 (cost=278571.57932563254) create at time:9.884441375732422 by thread2328
Request620 (cost=426270.05419865076) create at time:9.89973521232605 by thread2328
Request621 (cost=353383.08301103837) create at time:9.915733575820923 by thread2328
Request622 (cost=832223.6223211144) create at time:9.931748390197754 by thread2328
Request623 (cost=201826.14121902478) create at time:9.947747468948364 by thread2328
Request624 (cost=916135.7429188611) create at time:9.963749408721924 by thread2328
Request625 (cost=306558.16744299186) create at time:9.97975468635559 by thread2328
Request626 (cost=548295.361349907) create at time:9.994750261306763 by thread2328
